id,date_created,label,meta_info,people_id,type_sensor,x,y,z
10796,"2018-10-19 17:25:50","work, talking, tired",,nastya,magnetometer,-896,-6004,5028
10797,"2018-10-19 17:25:51","work, talking, tired",,nastya,magnetometer,-902,-6001,5052
10798,"2018-10-19 17:25:51","work, talking, tired",,nastya,magnetometer,-914,-5984,5102
10799,"2018-10-19 17:25:52","work, talking, tired",,nastya,magnetometer,-911,-5978,5047
10800,"2018-10-19 17:25:52","work, talking, tired",,nastya,magnetometer,-858,-5980,4992
10801,"2018-10-19 17:25:54","work, talking, tired",,nastya,magnetometer,-886,-6035,5005
10802,"2018-10-19 17:25:54","work, talking, tired",,nastya,magnetometer,-898,-6006,5015
10803,"2018-10-19 17:25:55","work, talking, tired",,nastya,magnetometer,-904,-6031,4987
10804,"2018-10-19 17:25:55","work, talking, tired",,nastya,magnetometer,-890,-6028,5009
10805,"2018-10-19 17:25:56","work, talking, tired",,nastya,magnetometer,-924,-6043,5033
10806,"2018-10-19 17:25:57","work, talking, tired",,nastya,magnetometer,-888,-6027,5048
10807,"2018-10-19 17:25:57","work, talking, tired",,nastya,magnetometer,-872,-6012,5063
10808,"2018-10-19 17:25:58","work, talking, tired",,nastya,magnetometer,-889,-6064,5018
10809,"2018-10-19 17:25:58","work, talking, tired",,nastya,magnetometer,-905,-6046,4986
10810,"2018-10-19 17:25:59","work, talking, tired",,nastya,magnetometer,-921,-6025,5078
10811,"2018-10-19 17:25:59","work, talking, tired",,nastya,magnetometer,-887,-6021,5022
10812,"2018-10-19 17:26:00","work, talking, tired",,nastya,magnetometer,-909,-6056,4991
10813,"2018-10-19 17:26:00","work, talking, tired",,nastya,magnetometer,-881,-6037,5038
10814,"2018-10-19 17:26:01","work, talking, tired",,nastya,magnetometer,-872,-6055,5059
10815,"2018-10-19 17:26:01","work, talking, tired",,nastya,magnetometer,-897,-6015,5017
10816,"2018-10-19 17:26:02","work, talking, tired",,nastya,magnetometer,-894,-6028,5025
10817,"2018-10-19 17:26:02","work, talking, tired",,nastya,magnetometer,-894,-6013,5066
10818,"2018-10-19 17:26:03","work, talking, tired",,nastya,magnetometer,-896,-5998,5004
10819,"2018-10-19 17:26:03","work, talking, tired",,nastya,magnetometer,-918,-6006,5071
10820,"2018-10-19 17:26:04","work, talking, tired",,nastya,magnetometer,-866,-6016,4952
10821,"2018-10-19 17:41:30",100,,alexey,magnetometer,-210,-8390,4363
10822,"2018-10-19 17:41:30",100,,alexey,magnetometer,-272,-8462,4274
10823,"2018-10-19 17:41:30",100,,alexey,magnetometer,-286,-8469,4334
10824,"2018-10-19 17:41:30",100,,alexey,magnetometer,-298,-8452,4302
10825,"2018-10-19 17:41:30",100,,alexey,magnetometer,-288,-8443,4300
10826,"2018-10-19 17:41:31",100,,alexey,magnetometer,-309,-8454,4330
10827,"2018-10-19 17:41:31",100,,alexey,magnetometer,-266,-8455,4312
10828,"2018-10-19 17:41:31",100,,alexey,magnetometer,-324,-8462,4292
10829,"2018-10-19 17:41:31",100,,alexey,magnetometer,-283,-8455,4341
